3512,200002,Fiesta Chk Bur,121,y16w7
3512,200003,Fiesta Stk Bur,70,y16w7
3512,200010,Sharky Chk Bur,45,y16w7
3512,200018,Sta Fe Chk Bur,36,y16w7
3512,200041,B&C Bur,25,y16w7
3512,200019,Sta Fe Stk Bur,24,y16w7
3512,500072,Char Shrimp Bur,22,y16w7
3512,500073,Fiesta No MT Bur,19,y16w7
3512,200007,Fiesta Tofu Bur,18,y16w7
3512,200054,Char Fish Bur,17,y16w7
3512,200049,Veg Bur,16,y16w7
3512,200026,Fajita Chk Bur,13,y16w7
3512,200027,Fajita Stk Bur,13,y16w7
3512,200011,Sharky Stk Bur,13,y16w7
3512,200035,B&C Chk Bur,7,y16w7
3512,200005,Fiesta MxMt Bur,5,y16w7
3512,200015,Sharky Tofu Bur,5,y16w7
3512,200036,B&C Stk Bur,3,y16w7
3512,200032,Fajita Tofu Bur,3,y16w7
3512,500030,Fajita Veg Bur,3,y16w7
3512,201615,RANCHERO,3,y16w7
3512,500057,Temp Fish Bur,3,y16w7
3512,500098,Fajita Salm Bur,2,y16w7
3512,500075,Fiesta Mahi Bur,2,y16w7
3512,200074,Sharky Bur NO MT,2,y16w7
3512,500134,Sharky Shrmp Bur,2,y16w7
3512,500133,Sta Fe Shrmp Bur,2,y16w7
3512,200023,Sta Fe Tofu Bur,2,y16w7
3512,200059,Temp Shrimp Bur,2,y16w7
3512,500135,AJ Burrito,1,y16w7
3512,500042,B&C Tm Shr Br,1,y16w7
3512,200076,Fajita Bur NO MT,1,y16w7
3512,500074,Fiesta Salm Bur,1,y16w7
3512,500132,Fiesta Shrmp Bur,1,y16w7
3512,500080,Fiesta Tm Mah Br,1,y16w7
3512,500006,Fiesta Veg Bur,1,y16w7
3512,500076,Fiesta Wah Bur,1,y16w7
3512,200013,Sharky MxMt Bur,1,y16w7
3512,500025,Sta Fe Tm Shr Br,1,y16w7
3512,200048,Veg NO Tofu Bur,1,y16w7
3512,200418,Faj Bwl Chk,50,y16w7
