3512,200002,Fiesta Chk Bur,112,y16w25
3512,200010,Sharky Chk Bur,53,y16w25
3512,200003,Fiesta Stk Bur,52,y16w25
3512,200041,B&C Bur,30,y16w25
3512,200018,Sta Fe Chk Bur,30,y16w25
3512,200026,Fajita Chk Bur,22,y16w25
3512,200054,Char Fish Bur,21,y16w25
3512,200011,Sharky Stk Bur,19,y16w25
3512,500072,Char Shrimp Bur,16,y16w25
3512,500073,Fiesta No MT Bur,13,y16w25
3512,200019,Sta Fe Stk Bur,13,y16w25
3512,200049,Veg Bur,13,y16w25
3512,200027,Fajita Stk Bur,8,y16w25
3512,200007,Fiesta Tofu Bur,7,y16w25
3512,200035,B&C Chk Bur,6,y16w25
3512,200074,Sharky Bur NO MT,5,y16w25
3512,200059,Temp Shrimp Bur,5,y16w25
3512,200032,Fajita Tofu Bur,4,y16w25
3512,200036,B&C Stk Bur,3,y16w25
3512,200076,Fajita Bur NO MT,2,y16w25
3512,500030,Fajita Veg Bur,2,y16w25
3512,500132,Fiesta Shrmp Bur,2,y16w25
3512,201615,RANCHERO,2,y16w25
3512,200015,Sharky Tofu Bur,2,y16w25
3512,500133,Sta Fe Shrmp Bur,2,y16w25
3512,500057,Temp Fish Bur,2,y16w25
3512,500135,AJ Burrito,1,y16w25
3512,200029,Fajita MxMt Bur,1,y16w25
3512,500124,Fiesta ChShr Bur,1,y16w25
3512,200005,Fiesta MxMt Bur,1,y16w25
3512,500074,Fiesta Salm Bur,1,y16w25
3512,500160,Gary Burrito,1,y16w25
3512,200013,Sharky MxMt Bur,1,y16w25
3512,500082,Sharky Salm Bur,1,y16w25
3512,500088,Sharky Tm Mah Br,1,y16w25
3512,200023,Sta Fe Tofu Bur,1,y16w25
3512,200418,Faj Bwl Chk,48,y16w25
3512,200435,Quesa Chk,31,y16w25
3512,200410,Enchiladas Chk,28,y16w25
3512,200402,Nachos Chk,26,y16w25
3512,202232,QUESADILLA,20,y16w25
3512,200460,Taquitos Chk,20,y16w25
3512,200419,Faj Bwl Stk,17,y16w25
3512,201321,NACHOS,17,y16w25
3512,200403,Nachos Stk,17,y16w25
3512,200405,Grnd Nachos Chk,12,y16w25
3512,200437,Quesa Stk,11,y16w25
3512,200471,Faj Bwl Salmon,8,y16w25
3512,200425,Faj Bwl Tofu,8,y16w25
3512,200404,Grnd Nachos,5,y16w25
3512,200406,Grnd Nachos Stk,4,y16w25
3512,200426,Faj Plt Chk,3,y16w25
3512,500448,Faj Plt MxMt,3,y16w25
3512,200409,Grnd Nachos MxMt,3,y16w25
3512,500420,Faj Bwl Veggies,2,y16w25
3512,200422,Faj Bwl Gr Shrmp,1,y16w25
3512,200427,Faj Plt Stk,1,y16w25
3512,500452,Nachos MxMt,1,y16w25
3512,500435,Quesa Shrmp,1,y16w25
3512,200466,Fajita Quesa Stk,0,y16w25
3512,500605,Kid Power Plate,11,y16w25
3512,200604,Kid B&C Burrito,10,y16w25
3512,200611,Kid Chk/Chs Roll,4,y16w25
3512,200605,Kid Quesadilla,4,y16w25
3512,500611,Kid Bowl,3,y16w25
3512,200607,Kid Nachos,3,y16w25
3512,201602,N Chk St Fe Bur,29,y16w25
3512,201603,N Chk Faj Bowl,27,y16w25
3512,201607,N Salmon Burrito,24,y16w25
3512,501112,Half Nkd Tostada,7,y16w25
3512,201601,N Chickn Tostada,7,y16w25
3512,501108,N Fajita Burrito,5,y16w25
3512,201605,N Shar Chk Salad,1,y16w25
3512,501326,Taquitos (1),79,y16w25
3512,202050,Mixed Tortilla,70,y16w25
3512,202050,With Killer Hot,52,y16w25
3512,202049,Corn Tortilla,51,y16w25
3512,202056,With Fire Roastd,50,y16w25
3512,202048,Flour Tortilla,41,y16w25
3512,501305,Stk Fajita Party,40,y16w25
3512,86126,With Avoc Salsa,40,y16w25
3512,501304,Chk Fajita Party,35,y16w25
3512,501311,Taco 6pk,24,y16w25
3512,202235,Grnd Quesa,23,y16w25
3512,202732,With Santo Verde,10,y16w25
3512,501306,Taco Party,8,y16w25
3512,202201,Shrk Bur Platter,7,y16w25
3512,501353,24oz Guacamole,6,y16w25
3512,202220,Beans 24oz,4,y16w25
3512,86114,No Tortilla,4,y16w25
3512,202219,Rice 24oz,4,y16w25
3512,501302,Faj Bur Platter,2,y16w25
3512,501344,Shark Salsa 8oz,2,y16w25
3512,501317,Chip/Guac Lrg,1,y16w25
3512,501316,Chip/Guac Reg,1,y16w25
3512,501315,Chip/Salsa Lrg,1,y16w25
3512,501314,Chip/Salsa Reg,1,y16w25
3512,501355,Grnd Quesa Stk,1,y16w25
3512,501338,Santo Verde 8oz,1,y16w25
3512,501328,Sour Cream 8oz,1,y16w25
3512,202232,Taquitos (12),1,y16w25
3512,202058,With Pico dGallo,-2,y16w25
3512,200452,BBQ Chk Pizza,29,y16w25
3512,200443,4 Chz Pizza,6,y16w25
3512,200444,4 Chz Chk Pizza,3,y16w25
3512,501216,Hf Pwr Plt Chk,51,y16w25
3512,201801,Pwr Plt Chk,31,y16w25
3512,501218,Hf Pwr Plt Salmn,17,y16w25
3512,201802,Pwr Plt Stk,15,y16w25
3512,501217,Hf Pwr Plt Stk,11,y16w25
3512,201805,Pwr Plt Shrimp,6,y16w25
3512,201803,Pwr Plt Salmon,5,y16w25
3512,501220,Hf Pwr Plt Shrmp,4,y16w25
3512,501219,Hf Pwr Plt Mahi,3,y16w25
3512,202007,Hf Pwr Plt MxMt,3,y16w25
3512,202006,Hf Pwr Plt Tofu,2,y16w25
3512,201806,Pwr Plt Tofu,2,y16w25
3512,201807,Pwr Plt MxMt,1,y16w25
3512,501209,Pwr Plt Wah,1,y16w25
3512,501022,Half Shk Chk Sal,28,y16w25
3512,501032,Sharkys Quinoa,26,y16w25
3512,501018,Half Nx Csr Sal,25,y16w25
3512,201402,Tostada Chk,25,y16w25
3512,201411,NuMex Chk Salad,15,y16w25
3512,201409,Sharky Chk Salad,14,y16w25
3512,501031,Harvest Quinoa,13,y16w25
3512,201419,Tortilla Soup,12,y16w25
3512,201410,NuMex Salad,8,y16w25
3512,201417,NuMex Gr Salmon,6,y16w25
3512,201390,TOSTADA SALAD,5,y16w25
3512,201412,NuMex Stk Salad,3,y16w25
3512,201405,Tostada Gr Shrmp,3,y16w25
3512,501029,Tostada Salmon,3,y16w25
3512,201403,Tostada Stk,3,y16w25
3512,201414,NuMex Gr Shrmp,2,y16w25
3512,501030,Side Salad,2,y16w25
3512,201407,Tostada Tofu,2,y16w25
3512,611301,Enchilada Party,1,y16w25
3512,201413,NuMex Gr Mahi,1,y16w25
3512,611204,Party Numex L,1,y16w25
3512,611203,Party Numex S,1,y16w25
3512,611206,Prty Numex L CHX,1,y16w25
3512,501030,Tostada Mahi,1,y16w25
3512,611401,Numex Caes Wrap,0,y16w25
3512,201784,SOUP & SALAD,0,y16w25
3512,201491,1/2 LB GUAC,7,y16w25
3512,201473,1/4 LB STEAK,5,y16w25
3512,201492,1/2 LB SALSA,2,y16w25
3512,201480,1/2 LB CHICKEN,1,y16w25
3512,201483,1/2 LB STEAK,1,y16w25
3512,201469,1/4 LB CHICKEN,1,y16w25
3512,201478,1/4 LB SHRIMP,1,y16w25
3512,201723,1/4 LB TOFU,1,y16w25
3512,201725,1/2 LB TOFU,0,y16w25
3512,202338,SIDE RICE,20,y16w25
3512,201210,Small Guacamole,20,y16w25
3512,201841,CHIPS & GUAC,19,y16w25
3512,500912,Small Sour Cream,15,y16w25
3512,201409,Side Beans,14,y16w25
3512,50501,Side SM Tortilla,11,y16w25
3512,201214,Side Yams,11,y16w25
3512,202186,SMALL SIDE,11,y16w25
3512,201216,Side Chips,10,y16w25
3512,201213,Side Broccoli,9,y16w25
3512,201708,Choc Chip Cookie,7,y16w25
3512,201404,CHIPS & SALSA,5,y16w25
3512,50502,Side LG Tortilla,3,y16w25
3512,500914,Side Rice & Bean,3,y16w25
3512,501030,Side Salad,3,y16w25
3512,500926,Side Quinoa Veg,2,y16w25
3512,201711,SNICKER COOKIE,2,y16w25
3512,201220,Taquito,2,y16w25
3512,500923,Fajita Veggies,1,y16w25
3512,202251,Macademia,1,y16w25
3512,200280,Add Rice&Beans,81,y16w25
3512,200201,Org Chk Taco,68,y16w25
3512,201829,CA CHK TACO,59,y16w25
3512,200227,Gr Mahi Taco,58,y16w25
3512,200219,Tm Mahi Taco,58,y16w25
3512,200203,Org Stk Taco,51,y16w25
3512,500397,Add Side Salad,36,y16w25
3512,201728,CA STK TACO,26,y16w25
3512,200226,Gr Shrimp Taco,24,y16w25
3512,200260,Fajita Chk Taco,22,y16w25
3512,500226,Gr Salm Taco,19,y16w25
3512,202219,FAJITA STK TACO,16,y16w25
3512,201366,VEGGIE TACO,14,y16w25
3512,500288,Gr Waho Taco,10,y16w25
3512,200261,Fajita Tofu Taco,7,y16w25
3512,200235,Tm Shrimp Taco,7,y16w25
3512,200217,CA Veggies Taco,3,y16w25
3512,500276,Cal Mahi Taco,2,y16w25
3512,201858,CA TOFU TACO,1,y16w25
3512,200264,Faj Gr Shmp Taco,1,y16w25
3512,201001,Regular Drink,435,y16w25
3512,202196,REFILL,6,y16w25
3512,201962,KIDS DRINK,5,y16w25
3512,501324,BOTTLED WATER,4,y16w25
3512,201775,APPLE JUICE,2,y16w25
