3512,200002,Fiesta Chk Bur,160,y16w12
3512,200003,Fiesta Stk Bur,66,y16w12
3512,200010,Sharky Chk Bur,48,y16w12
3512,200041,B&C Bur,35,y16w12
3512,200026,Fajita Chk Bur,32,y16w12
3512,200018,Sta Fe Chk Bur,30,y16w12
3512,500072,Char Shrimp Bur,23,y16w12
3512,200054,Char Fish Bur,19,y16w12
3512,200019,Sta Fe Stk Bur,12,y16w12
3512,200027,Fajita Stk Bur,11,y16w12
3512,500073,Fiesta No MT Bur,11,y16w12
3512,200011,Sharky Stk Bur,11,y16w12
3512,200049,Veg Bur,9,y16w12
3512,500030,Fajita Veg Bur,5,y16w12
3512,500057,Temp Fish Bur,5,y16w12
3512,200076,Fajita Bur NO MT,4,y16w12
3512,200032,Fajita Tofu Bur,4,y16w12
3512,200035,B&C Chk Bur,3,y16w12
3512,500131,Fajita Shrmp Bur,3,y16w12
3512,200059,Temp Shrimp Bur,3,y16w12
3512,500124,Fiesta ChShr Bur,2,y16w12
3512,500074,Fiesta Salm Bur,2,y16w12
3512,500132,Fiesta Shrmp Bur,2,y16w12
3512,500080,Fiesta Tm Mah Br,2,y16w12
3512,200007,Fiesta Tofu Bur,2,y16w12
3512,201615,RANCHERO,2,y16w12
3512,500135,AJ Burrito,1,y16w12
3512,500140,B&C ChShr Bur,1,y16w12
3512,200040,B&C Tofu Bur,1,y16w12
3512,500100,Fajita Mahi Bur,1,y16w12
3512,500098,Fajita Salm Bur,1,y16w12
3512,500009,Fiesta Tm Shr Br,1,y16w12
3512,500160,Gary Burrito,1,y16w12
3512,200074,Sharky Bur NO MT,1,y16w12
3512,500088,Sharky Tm Mah Br,1,y16w12
3512,500133,Sta Fe Shrmp Bur,1,y16w12
3512,200023,Sta Fe Tofu Bur,1,y16w12
3512,200095,Sta Fe Wah Bur,1,y16w12
3512,500114,Sharky ChShr Bur,0,y16w12
3512,200418,Faj Bwl Chk,54,y16w12
3512,200402,Nachos Chk,41,y16w12
3512,200435,Quesa Chk,32,y16w12
3512,200410,Enchiladas Chk,25,y16w12
3512,200460,Taquitos Chk,23,y16w12
3512,200419,Faj Bwl Stk,22,y16w12
3512,200405,Grnd Nachos Chk,21,y16w12
3512,202232,QUESADILLA,19,y16w12
3512,200437,Quesa Stk,12,y16w12
3512,200403,Nachos Stk,11,y16w12
3512,200471,Faj Bwl Salmon,8,y16w12
3512,201321,NACHOS,8,y16w12
3512,200425,Faj Bwl Tofu,6,y16w12
3512,200404,Grnd Nachos,4,y16w12
3512,200422,Faj Bwl Gr Shrmp,2,y16w12
