3512,200002,Fiesta Chk Bur,115,y16w23
3512,200010,Sharky Chk Bur,66,y16w23
3512,200003,Fiesta Stk Bur,64,y16w23
3512,200018,Sta Fe Chk Bur,33,y16w23
3512,200041,B&C Bur,31,y16w23
3512,200026,Fajita Chk Bur,23,y16w23
3512,200011,Sharky Stk Bur,22,y16w23
3512,500072,Char Shrimp Bur,20,y16w23
3512,200007,Fiesta Tofu Bur,13,y16w23
3512,200054,Char Fish Bur,12,y16w23
3512,200027,Fajita Stk Bur,10,y16w23
3512,500073,Fiesta No MT Bur,10,y16w23
3512,200035,B&C Chk Bur,9,y16w23
3512,200019,Sta Fe Stk Bur,9,y16w23
3512,200076,Fajita Bur NO MT,5,y16w23
3512,200015,Sharky Tofu Bur,5,y16w23
3512,200049,Veg Bur,5,y16w23
3512,500074,Fiesta Salm Bur,3,y16w23
3512,500080,Fiesta Tm Mah Br,3,y16w23
3512,200074,Sharky Bur NO MT,3,y16w23
3512,500135,AJ Burrito,2,y16w23
3512,200036,B&C Stk Bur,2,y16w23
3512,500030,Fajita Veg Bur,2,y16w23
3512,200005,Fiesta MxMt Bur,2,y16w23
3512,500132,Fiesta Shrmp Bur,2,y16w23
3512,201615,RANCHERO,2,y16w23
3512,500114,Sharky ChShr Bur,2,y16w23
3512,200135,Sta Fe ChShr Bur,2,y16w23
3512,200023,Sta Fe Tofu Bur,2,y16w23
3512,500057,Temp Fish Bur,2,y16w23
3512,200059,Temp Shrimp Bur,2,y16w23
3512,500098,Fajita Salm Bur,1,y16w23
3512,500075,Fiesta Mahi Bur,1,y16w23
3512,500006,Fiesta Veg Bur,1,y16w23
3512,500083,Sharky Mahi Bur,1,y16w23
3512,500134,Sharky Shrmp Bur,1,y16w23
3512,500111,Sta Fe Bur NO MT,1,y16w23
3512,200069,Achiote Bur,0,y16w23
3512,200418,Faj Bwl Chk,54,y16w23
3512,200435,Quesa Chk,39,y16w23
3512,200419,Faj Bwl Stk,24,y16w23
3512,200410,Enchiladas Chk,23,y16w23
3512,200402,Nachos Chk,22,y16w23
3512,200460,Taquitos Chk,19,y16w23
3512,201321,NACHOS,15,y16w23
3512,200405,Grnd Nachos Chk,11,y16w23
3512,200404,Grnd Nachos,10,y16w23
3512,200403,Nachos Stk,10,y16w23
3512,200425,Faj Bwl Tofu,9,y16w23
3512,200437,Quesa Stk,9,y16w23
3512,202232,QUESADILLA,9,y16w23
3512,200471,Faj Bwl Salmon,8,y16w23
3512,200406,Grnd Nachos Stk,8,y16w23
3512,500420,Faj Bwl Veggies,4,y16w23
3512,500452,Nachos MxMt,2,y16w23
3512,500435,Quesa Shrmp,2,y16w23
3512,500451,Faj Bwl Mahi,1,y16w23
3512,500453,Faj Bwl Tm Mahi,1,y16w23
3512,500448,Faj Plt MxMt,1,y16w23
3512,500430,Faj Plt Tofu,1,y16w23
3512,200409,Grnd Nachos MxMt,1,y16w23
3512,200605,Kid Quesadilla,11,y16w23
3512,500611,Kid Bowl,9,y16w23
3512,200604,Kid B&C Burrito,8,y16w23
3512,500605,Kid Power Plate,8,y16w23
3512,200611,Kid Chk/Chs Roll,1,y16w23
3512,201603,N Chk Faj Bowl,36,y16w23
3512,201607,N Salmon Burrito,36,y16w23
3512,201602,N Chk St Fe Bur,26,y16w23
3512,501112,Half Nkd Tostada,18,y16w23
